id,ticket_num,issued,year,address,unit_num,unit_desc,violation_code,code_description,license,license_st,license_type,city,state,location,coors,fixed_location,xcord,ycord
4325,65810632,6/25/15 13:50,2015,5146 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E700181,IL,PAS,Chicago,IL,"5146 W MADISON Chicago, IL","[41.8804380298, -87.7540677041]",,41.88043803,-87.7540677
4326,65810633,6/25/15 13:51,2015,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E498250,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
4327,65810634,6/25/15 13:52,2015,5140 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V770556,IL,PAS,Chicago,IL,"5140 W MADISON Chicago, IL","[41.880657196, -87.7543792725]",,41.8806572,-87.75437927
4328,65810635,6/25/15 13:56,2015,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E436226,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
4329,65810636,6/25/15 14:04,2015,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,CHIL167,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
4330,65810640,6/27/15 10:22,2015,5348 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V852562,IL,PAS,Chicago,IL,"5348 W MADISON Chicago, IL","[41.8803716451, -87.7591699362]",,41.88037165,-87.75916994
4331,65968722,6/27/15 1:06,2015,2314 S BLUE ISLAND,10,CPD,940060,PARK/STAND ON BICYCLE PATH,V449755,IL,PAS,Chicago,IL,"2314 S BLUE ISLAND Chicago, IL","[41.8503952026, -87.6717147827]",,41.8503952,-87.67171478
4332,65968723,6/27/15 1:10,2015,2315 S BLUE ISLAND,10,CPD,940060,PARK/STAND ON BICYCLE PATH,R627321,IL,PAS,Chicago,IL,"2315 S BLUE ISLAND Chicago, IL","[41.8500848114, -87.6715589315]",,41.85008481,-87.67155893
4333,66011230,6/24/15 21:41,2015,5403 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E934912,IL,PAS,Chicago,IL,"5403 W MADISON Chicago, IL","[41.8802750856, -87.7608637512]",,41.88027509,-87.76086375
4334,66011238,6/27/15 21:52,2015,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E358993,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
4335,66012598,6/24/15 20:40,2015,5431 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E611488,IL,PAS,Chicago,IL,"5431 W MADISON ST Chicago, IL","[41.8799476624, -87.7614059448]",,41.87994766,-87.76140594
4336,66015329,6/27/15 16:18,2015,5219 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L389691,IL,PAS,Chicago,IL,"5219 W MADISON Chicago, IL","[41.8800163269, -87.7559738159]",,41.88001633,-87.75597382
4337,65553605,6/27/15 23:36,2015,1601 N LAKE SHORE DR,18,CPD,940060,PARK/STAND ON BICYCLE PATH,K232597,IL,PAS,Chicago,IL,"1601 N LAKE SHORE DR Chicago, IL","[41.8945083618, -87.6153106689]",,41.89450836,-87.61531067
4338,65553607,6/30/15 11:02,2015,1601 N LAKE SHORE DR,18,CPD,940060,PARK/STAND ON BICYCLE PATH,CAMPI19,IL,PAS,Chicago,IL,"1601 N LAKE SHORE DR Chicago, IL","[41.8945083618, -87.6153106689]",,41.89450836,-87.61531067
4339,65553608,6/30/15 15:36,2015,1601 N LAKE SHORE DR,18,CPD,940060,PARK/STAND ON BICYCLE PATH,E694206,IL,PAS,Chicago,IL,"1601 N LAKE SHORE DR Chicago, IL","[41.8945083618, -87.6153106689]",,41.89450836,-87.61531067
4340,65649062,6/30/15 15:50,2015,755 E OAKWOOD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,V362517,IL,PAS,Chicago,IL,"755 E OAKWOOD Chicago, IL","[41.8226900697, -87.6077082753]",,41.82269007,-87.60770828
4341,65656732,6/27/15 16:18,2015,5049 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,V358894,IL,PAS,Chicago,IL,"5049 S DREXEL BLVD Chicago, IL","[41.8025665283, -87.6033554077]",,41.80256653,-87.60335541
4342,65788920,6/7/15 20:25,2015,1600 N LAKE SHORE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,V854422,IL,PAS,Chicago,IL,"1600 N LAKE SHORE Chicago, IL","[41.9106350094, -87.626273185]",,41.91063501,-87.62627319
4343,65855934,6/29/15 7:59,2015,1231 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2249360,IL,APP,Chicago,IL,"1231 N HALSTED Chicago, IL","[41.9041326642, -87.6480332762]",,41.90413266,-87.64803328
4344,66047204,7/1/15 1:22,2015,2947 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,E333648,IL,PAS,Chicago,IL,"2947 W MARQUETTE RD Chicago, IL","[41.7717187107, -87.6972504705]",,41.77171871,-87.69725047
4345,66047205,7/1/15 1:22,2015,2949 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,A884629,IL,PAS,Chicago,IL,"2949 W MARQUETTE RD Chicago, IL","[41.7717180401, -87.6972766221]",,41.77171804,-87.69727662
4346,66145809,6/21/15 19:10,2015,6426 S KING DR,3,CPD,940060,PARK/STAND ON BICYCLE PATH,E282037,IL,PAS,Chicago,IL,"6426 S KING DR Chicago, IL","[41.7778723687, -87.6156355441]",,41.77787237,-87.61563554
4347,65657592,6/27/15 20:14,2015,2421 W 63RD,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,E387424,IL,PAS,Chicago,IL,"2421 W 63RD Chicago, IL","[41.7792134732, -87.6844026893]",,41.77921347,-87.68440269
4348,65810641,7/1/15 9:51,2015,5146 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V643586,IL,PAS,Chicago,IL,"5146 W MADISON Chicago, IL","[41.8804380298, -87.7540677041]",,41.88043803,-87.7540677
4349,65810644,7/1/15 9:52,2015,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,175S337,IL,TMP,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
4350,65810645,7/1/15 10:00,2015,5144 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E684890,IL,PAS,Chicago,IL,"5144 W MADISON Chicago, IL","[41.8806533813, -87.7545166016]",,41.88065338,-87.7545166
4351,65810646,7/1/15 11:43,2015,5144 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,1350848,IL,PAS,Chicago,IL,"5144 W MADISON Chicago, IL","[41.8806533813, -87.7545166016]",,41.88065338,-87.7545166
4352,65810650,7/1/15 14:13,2015,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E707182,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
4353,65810651,7/1/15 14:14,2015,5136 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V523288,IL,PAS,Chicago,IL,"5136 W MADISON Chicago, IL","[41.8807830811, -87.75415802]",,41.88078308,-87.75415802
4354,66011243,7/1/15 15:42,2015,5036 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E318445,IL,PAS,Chicago,IL,"5036 W WASHINGTON Chicago, IL","[41.8817992508, -87.7511769533]",,41.88179925,-87.75117695
4355,66012875,6/18/15 10:08,2015,2238 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L620547,IL,PAS,Chicago,IL,"2238 W MADISON Chicago, IL","[41.8812668324, -87.6825023443]",,41.88126683,-87.68250234
4356,66012876,6/18/15 8:27,2015,5242 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,A638226,IL,PAS,Chicago,IL,"5242 W MADISON Chicago, IL","[41.8804051727, -87.7566064149]",,41.88040517,-87.75660641
4357,66012882,6/19/15 14:35,2015,5421 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,N116078,IL,PAS,Chicago,IL,"5421 W MADISON Chicago, IL","[41.8802750856, -87.7611292899]",,41.88027509,-87.76112929
4358,66013279,6/28/15 20:24,2015,4924 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V855762,IL,PAS,Chicago,IL,"4924 W LAKE ST Chicago, IL","[41.8867747486, -87.7486087382]",,41.88677475,-87.74860874
4359,66015327,6/26/15 22:12,2015,5353 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,K905474,IL,PAS,Chicago,IL,"5353 W MADISON Chicago, IL","[41.8802784383, -87.7596694976]",,41.88027844,-87.7596695
4360,66015853,6/30/15 18:45,2015,5024 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L321267,IL,PAS,Chicago,IL,"5024 W MADISON ST Chicago, IL","[41.8804936856, -87.7508597821]",,41.88049369,-87.75085978
4361,66015854,6/30/15 20:35,2015,5422 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S385079,IL,PAS,Chicago,IL,"5422 W MADISON ST Chicago, IL","[41.8803649396, -87.7610038966]",,41.88036494,-87.7610039
4362,65656745,7/2/15 17:56,2015,4815 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,S949951,IL,PAS,Chicago,IL,"4815 S DREXEL BLVD Chicago, IL","[41.8072090149, -87.6032180786]",,41.80720901,-87.60321808
4363,65656746,7/2/15 18:42,2015,4348 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,R256271,IL,PAS,Chicago,IL,"4348 S DREXEL BLVD Chicago, IL","[41.815410614, -87.6048278809]",,41.81541061,-87.60482788
4364,65656747,7/2/15 18:48,2015,4532 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,L565414,IL,PAS,Chicago,IL,"4532 S DREXEL BLVD Chicago, IL","[41.8123930693, -87.6044607908]",,41.81239307,-87.60446079
4365,65656748,7/2/15 18:48,2015,4710 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,P234372,IL,PAS,Chicago,IL,"4710 S DREXEL BLVD Chicago, IL","[41.8092475086, -87.6043957472]",,41.80924751,-87.60439575
4366,65656749,7/2/15 18:57,2015,4630 S DREXEL,2,CPD,940060,PARK/STAND ON BICYCLE PATH,E386237,IL,PAS,Chicago,IL,"4630 S DREXEL Chicago, IL","[41.8104133606, -87.604888916]",,41.81041336,-87.60488892
4367,65984655,7/4/15 22:41,2015,258 E 31ST ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,R253241,IL,PAS,Chicago,IL,"258 E 31ST ST Chicago, IL","[41.8384393305, -87.6202636957]",,41.83843933,-87.6202637
4368,65984656,7/4/15 22:43,2015,254 E 31ST ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V475387,IL,PAS,Chicago,IL,"254 E 31ST ST Chicago, IL","[41.8384393305, -87.6202911884]",,41.83843933,-87.62029119
4369,65984657,7/4/15 22:45,2015,252 E 31ST ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,AG46479,AZ,PAS,Chicago,IL,"252 E 31ST ST Chicago, IL","[41.8384386599, -87.62030527]",,41.83843866,-87.62030527
4370,65984658,7/4/15 22:47,2015,219 E 31ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,E829195,IL,PAS,Chicago,IL,"219 E 31ST Chicago, IL","[41.8381538391, -87.6210021973]",,41.83815384,-87.6210022
4371,66139804,7/4/15 17:50,2015,510 W WILSON,19,CPD,940060,PARK/STAND ON BICYCLE PATH,S233833,IL,PAS,Chicago,IL,"510 W WILSON Chicago, IL","[41.9643707275, -87.7467880249]",,41.96437073,-87.74678802
4372,65553609,7/3/15 11:56,2015,1601 N LAKE SHORE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S763725,IL,PAS,Chicago,IL,"1601 N LAKE SHORE Chicago, IL","[41.8945083618, -87.6153106689]",,41.89450836,-87.61531067
4373,65811614,7/2/15 22:26,2015,5319 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E707353,IL,PAS,Chicago,IL,"5319 W MADISON Chicago, IL","[41.8799858093, -87.7584991455]",,41.87998581,-87.75849915
4374,65916393,7/3/15 15:35,2015,3231 W LAKE ST,11,CPD,940060,PARK/STAND ON BICYCLE PATH,146S568,IL,TMP,Chicago,IL,"3231 W LAKE ST Chicago, IL","[41.884181, -87.707382]",,41.884181,-87.707382
4375,65917277,7/4/15 11:18,2015,4034 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,218S977,IL,TMP,Chicago,IL,"4034 W MADISON Chicago, IL","[41.8807598948, -87.7265576273]",,41.88075989,-87.72655763
4376,65917278,7/4/15 11:19,2015,4036 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R833776,IL,PAS,Chicago,IL,"4036 W MADISON Chicago, IL","[41.8811149597, -87.7271347046]",,41.88111496,-87.7271347
4377,65917279,7/4/15 11:20,2015,4049 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R927469,IL,PAS,Chicago,IL,"4049 W MADISON Chicago, IL","[41.8803710938, -87.7276229858]",,41.88037109,-87.72762299
4378,65917280,7/4/15 11:36,2015,4031 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Y851176,IL,PAS,Chicago,IL,"4031 W MADISON Chicago, IL","[41.880671382, -87.726469785]",,41.88067138,-87.72646979
4379,65981864,7/4/15 15:43,2015,3715 E 100ST,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,S882073,IL,PAS,Chicago,IL,"3715 E 100ST Chicago, IL","[41.7138728499, -87.5336705893]",,41.71387285,-87.53367059
4380,65992048,7/4/15 15:44,2015,3711 E 100TH T,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,E847119,IL,PAS,Chicago,IL,"3711 E 100TH T Chicago, IL","[41.713886261, -87.5337490439]","3711 E 100TH ST Chicago, IL",41.71388626,-87.53374904
4381,66012897,7/2/15 12:47,2015,5140 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,246419,IL,HCP,Chicago,IL,"5140 W MADISON Chicago, IL","[41.880657196, -87.7543792725]",,41.8806572,-87.75437927
4382,66012898,7/2/15 12:47,2015,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P507660,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
4383,66012899,7/2/15 12:48,2015,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S488965,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
4384,66012900,7/2/15 12:45,2015,5049 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L578549,IL,PAS,Chicago,IL,"5049 W MADISON Chicago, IL","[41.880395785, -87.7513499558]",,41.88039579,-87.75134996
4385,66016891,7/2/15 10:40,2015,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S413047,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
4386,66047209,7/7/15 1:31,2015,2955 W MARQUETTE,8,CPD,940060,PARK/STAND ON BICYCLE PATH,E923709,IL,PAS,Chicago,IL,"2955 W MARQUETTE Chicago, IL","[41.771716699, -87.6973544061]",,41.7717167,-87.69735441
4387,66055945,7/3/15 13:54,2015,4042 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,P156683,IL,PAS,Chicago,IL,"4042 W MADISON Chicago, IL","[41.8807572126, -87.726727277]",,41.88075721,-87.72672728
4388,66056433,2/3/15 15:50,2015,4033 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,160S942,IL,TMP,Chicago,IL,"4033 W MADISON Chicago, IL","[41.8806707114, -87.7265120298]",,41.88067071,-87.72651203
4389,66056434,7/3/15 15:54,2015,4013 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,50277W,IL,TRK,Chicago,IL,"4013 W MADISON Chicago, IL","[41.8803863525, -87.7263336182]",,41.88038635,-87.72633362
4390,66056450,7/3/15 17:37,2015,4033 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Y756652,IL,PAS,Chicago,IL,"4033 W MADISON Chicago, IL","[41.8806707114, -87.7265120298]",,41.88067071,-87.72651203
4391,66056451,7/3/15 17:38,2015,4017 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V594735,IL,PAS,Chicago,IL,"4017 W MADISON Chicago, IL","[41.8806760758, -87.7261727303]",,41.88067608,-87.72617273
4392,66056911,7/5/15 16:40,2015,4038 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E565792,IL,PAS,Chicago,IL,"4038 W MADISON Chicago, IL","[41.881111145, -87.7272720337]",,41.88111115,-87.72727203
4393,66058244,7/3/15 15:42,2015,4053 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,212S236,IL,TMP,Chicago,IL,"4053 W MADISON Chicago, IL","[41.8806640059, -87.7269371599]",,41.88066401,-87.72693716
4394,66058715,7/4/15 16:03,2015,4054 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Y845334,IL,PAS,Chicago,IL,"4054 W MADISON Chicago, IL","[41.8807531893, -87.7269820869]",,41.88075319,-87.72698209
4395,66058716,7/4/15 16:29,2015,4033 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Y747991,IL,PAS,Chicago,IL,"4033 W MADISON Chicago, IL","[41.8806707114, -87.7265120298]",,41.88067071,-87.72651203
4396,66058734,7/6/15 11:52,2015,4026 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E697092,IL,PAS,Chicago,IL,"4026 W MADISON Chicago, IL","[41.8807625771, -87.726387307]",,41.88076258,-87.72638731
4397,66058750,7/4/15 16:30,2015,4129 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V607459,IL,PAS,Chicago,IL,"4129 W MADISON Chicago, IL","[41.8806385249, -87.7288837731]",,41.88063852,-87.72888377
4398,66058764,7/6/15 15:21,2015,4014 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N289403,IL,PAS,Chicago,IL,"4014 W MADISON Chicago, IL","[41.8807666004, -87.7261324972]",,41.8807666,-87.7261325
4399,66058771,7/4/15 11:52,2015,4025 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V793083,IL,PAS,Chicago,IL,"4025 W MADISON Chicago, IL","[41.8806733936, -87.72634238]",,41.88067339,-87.72634238
4400,66058794,7/4/15 15:16,2015,4024 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E704007,IL,PAS,Chicago,IL,"4024 W MADISON Chicago, IL","[41.8807632476, -87.7263450623]",,41.88076325,-87.72634506
4401,66058796,7/4/15 15:27,2015,4029 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E569777,IL,PAS,Chicago,IL,"4029 W MADISON Chicago, IL","[41.8806720525, -87.7264275402]",,41.88067205,-87.72642754
4402,66095439,7/4/15 15:43,2015,3703 E 100TH,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,6483411,IL,PAS,Chicago,IL,"3703 E 100TH Chicago, IL","[41.7139405757, -87.5338891894]",,41.71394058,-87.53388919
4403,66013235,7/7/15 16:05,2015,5046 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Y892206,IL,PAS,Chicago,IL,"5046 W MADISON Chicago, IL","[41.8808097839, -87.7520599365]",,41.88080978,-87.75205994
4404,66013290,7/2/15 17:49,2015,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,X435911,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
4405,66016892,7/3/15 16:13,2015,5146 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E674333,IL,PAS,Chicago,IL,"5146 W MADISON Chicago, IL","[41.8804380298, -87.7540677041]",,41.88043803,-87.7540677
4406,66016894,7/4/15 11:43,2015,51 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E107831,IL,PAS,Chicago,IL,"51 W MADISON Chicago, IL","[41.8819521368, -87.6296031475]",,41.88195214,-87.62960315
4407,66017145,7/4/15 18:15,2015,400 S CENTRAL,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P728763,IL,PAS,Chicago,IL,"400 S CENTRAL Chicago, IL","[41.8745888025, -87.7647254616]",,41.8745888,-87.76472546
4408,66017146,7/4/15 19:12,2015,400 S CENTRAL,15,CPD,940060,PARK/STAND ON BICYCLE PATH,A439258,IL,PAS,Chicago,IL,"400 S CENTRAL Chicago, IL","[41.8745888025, -87.7647254616]",,41.8745888,-87.76472546
4409,66017225,7/2/15 20:14,2015,5353 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,673R266,IL,TMP,Chicago,IL,"5353 W MADISON Chicago, IL","[41.8802784383, -87.7596694976]",,41.88027844,-87.7596695
4410,66017336,7/7/15 15:07,2015,5124 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R342401,IL,PAS,Chicago,IL,"5124 W LAKE ST Chicago, IL","[41.887351, -87.753662]",,41.887351,-87.753662
4411,66017337,7/7/15 15:13,2015,4938 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E181424,IL,PAS,Chicago,IL,"4938 W LAKE ST Chicago, IL","[41.8867915124, -87.7489118278]",,41.88679151,-87.74891183
4412,66058930,7/8/15 8:26,2015,3501 W LAKE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S494079,IL,PAS,Chicago,IL,"3501 W LAKE Chicago, IL","[41.8847697973, -87.7147827297]",,41.8847698,-87.71478273
4413,66072299,7/4/15 1:32,2015,2953 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,E869467,IL,PAS,Chicago,IL,"2953 W MARQUETTE RD Chicago, IL","[41.7717173696, -87.6973282546]",,41.77171737,-87.69732825
4414,66016956,2/8/15 17:35,2015,5148 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R770026,IL,PAS,Chicago,IL,"5148 W MADISON Chicago, IL","[41.8806495667, -87.7547607422]",,41.88064957,-87.75476074
4415,66094961,7/9/15 1:08,2015,1150 S CANAL,1,CPD,940060,PARK/STAND ON BICYCLE PATH,R420681,IL,PAS,Chicago,IL,"1150 S CANAL Chicago, IL","[41.8679503351, -87.6393147558]",,41.86795034,-87.63931476
4416,66126031,7/5/15 17:45,2015,764 E OAKWOOD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,H698434,IL,PAS,Chicago,IL,"764 E OAKWOOD Chicago, IL","[41.8227785826, -87.6077659428]",,41.82277858,-87.60776594
4417,66126151,7/5/15 17:40,2015,750 E OAKWOOD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,K995689,IL,PAS,Chicago,IL,"750 E OAKWOOD Chicago, IL","[41.8227705359, -87.6083144546]",,41.82277054,-87.60831445
4418,65964584,7/3/15 16:35,2015,1216 S INDE[ENDENCE,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L747238,IL,PAS,Chicago,IL,"1216 S INDE[ENDENCE Chicago, IL","[41.8655586243, -87.7205657959]",,41.86555862,-87.7205658
4419,65682481,7/10/15 19:12,2015,204 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,N724339,IL,PAS,Chicago,IL,"204 W KINZIE Chicago, IL","[41.8891994655, -87.6341427863]",,41.88919947,-87.63414279
4420,65682482,7/10/15 19:12,2015,210 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,K644016,IL,PAS,Chicago,IL,"210 W KINZIE Chicago, IL","[41.8894119263, -87.6345672607]",,41.88941193,-87.63456726
4421,65682483,7/10/15 19:15,2015,710 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S496367,IL,PAS,Chicago,IL,"710 W KINZIE Chicago, IL","[41.8891116232, -87.6461195201]",,41.88911162,-87.64611952
4422,65682484,7/10/15 19:19,2015,212 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,82637,DE,PAS,Chicago,IL,"212 W KINZIE Chicago, IL","[41.8894119263, -87.6346359253]",,41.88941193,-87.63463593
4423,65682485,7/10/15 19:20,2015,212 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,N791967,IL,PAS,Chicago,IL,"212 W KINZIE Chicago, IL","[41.8894119263, -87.6346359253]",,41.88941193,-87.63463593
4424,65984654,7/4/15 22:39,2015,258 E 31ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V816855,IL,PAS,Chicago,IL,"258 E 31ST Chicago, IL","[41.8384393305, -87.6202636957]",,41.83843933,-87.6202637
4425,66056119,7/12/15 11:18,2015,4047 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E956204,IL,PAS,Chicago,IL,"4047 W MADISON Chicago, IL","[41.8803749084, -87.7274856567]",,41.88037491,-87.72748566
4426,66056120,7/12/15 11:21,2015,4019 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Y754933,IL,PAS,Chicago,IL,"4019 W MADISON Chicago, IL","[41.8803863525, -87.7264709473]",,41.88038635,-87.72647095
4427,66057633,7/12/15 14:09,2015,4039 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S485009,IL,PAS,Chicago,IL,"4039 W MADISON Chicago, IL","[41.8806686997, -87.7266401052]",,41.8806687,-87.72664011
4428,66058940,7/11/15 0:07,2015,400 S HAMLIN,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K683590,IL,PAS,Chicago,IL,"400 S HAMLIN Chicago, IL","[41.8752063811, -87.7205374092]",,41.87520638,-87.72053741
4429,66058943,7/11/15 0:30,2015,300 S HAMLIN,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E227205,IL,PAS,Chicago,IL,"300 S HAMLIN Chicago, IL","[41.8768921494, -87.720747292]",,41.87689215,-87.72074729
4430,65654671,7/12/15 21:20,2015,4537 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,K830338,IL,PAS,Chicago,IL,"4537 S DREXEL BLVD Chicago, IL","[41.8120269775, -87.6033172607]",,41.81202698,-87.60331726
4431,65658958,7/12/15 16:00,2015,5517 S PAYEN DR,2,CPD,940060,PARK/STAND ON BICYCLE PATH,P878012,IL,PAS,Chicago,IL,"5517 S PAYEN DR Chicago, IL",,,,
4432,65851005,7/10/15 15:10,2015,2902 W LAWRENCE,17,CPD,940060,PARK/STAND ON BICYCLE PATH,,IL,PAS,Chicago,IL,"2902 W LAWRENCE Chicago, IL","[41.9688491821, -87.7026367188]",,41.96884918,-87.70263672
4433,66050184,7/14/15 3:52,2015,2959 W 67TH ST,8,CPD,940060,PARK/STAND ON BICYCLE PATH,ARLEN66,IL,PAS,Chicago,IL,"2959 W 67TH ST Chicago, IL","[41.7710800171, -87.743888855]",,41.77108002,-87.74388886
4434,66013811,7/10/15 19:40,2015,5541 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E707353,IL,PAS,Chicago,IL,"5541 W MADISON ST Chicago, IL","[41.8802207708, -87.7643539757]",,41.88022077,-87.76435398
