,Unnamed: 0,id,ticket_num,issued,year,address,unit_num,unit_desc,violation_code,code_description,license,license_st,license_type,city,state,location
4057,4057,4058,65088336,8/31/14 19:27,2014,5500 W MADISON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,V225408,IL,PAS,Chicago,IL,"5500 W MADISON Chicago, IL"
4058,4058,4059,65088624,8/31/14 16:12,2014,5409 W MADISON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,V143973,IL,PAS,Chicago,IL,"5409 W MADISON Chicago, IL"
4059,4059,4060,65187913,9/2/14 13:47,2014,1351 N CALIFORNIA,14,CPD,940060,PARK/STAND ON BICYCLE PATH,R984914,IL,PAS,Chicago,IL,"1351 N CALIFORNIA Chicago, IL"
4060,4060,4061,64424928,8/31/14 0:20,2014,2234 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,H888518,IL,PAS,Chicago,IL,"2234 S MARSHALL Chicago, IL"
4061,4061,4062,64971505,8/31/14 21:54,2014,4757 W LAKE ST,5,CPD,940060,PARK/STAND ON BICYCLE PATH,R174349,IL,PAS,Chicago,IL,"4757 W LAKE ST Chicago, IL"
4062,4062,4063,64824405,9/7/14 16:30,2014,622 W 26TH ST,9,CPD,940060,PARK/STAND ON BICYCLE PATH,P272175,IL,PAS,Chicago,IL,"622 W 26TH ST Chicago, IL"
4063,4063,4064,65088627,9/6/14 18:45,2014,5318 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S726849,IL,PAS,Chicago,IL,"5318 W MADISON Chicago, IL"
4064,4064,4065,65101231,9/5/14 8:20,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,V209028,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
4065,4065,4066,65101235,9/8/14 15:45,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,4721878,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
4066,4066,4067,65117069,9/6/14 17:52,2014,1 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,R388707,IL,PAS,Chicago,IL,"1 S WABASH Chicago, IL"
4067,4067,4068,65189835,9/5/14 10:47,2014,4610 S DREXEL,2,CPD,940060,PARK/STAND ON BICYCLE PATH,N503802,IL,PAS,Chicago,IL,"4610 S DREXEL Chicago, IL"
4068,4068,4069,65207972,9/5/14 17:07,2014,5457 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R978024,IL,PAS,Chicago,IL,"5457 W MADISON Chicago, IL"
4069,4069,4070,65207975,9/5/14 18:55,2014,5415 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P493868,IL,PAS,Chicago,IL,"5415 W MADISON Chicago, IL"
4070,4070,4071,65209126,9/6/14 18:13,2014,5337 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V516421,IL,PAS,Chicago,IL,"5337 W MADISON Chicago, IL"
4071,4071,4072,64882867,9/7/14 20:58,2014,3235 W 83RD ST,22,CPD,940060,PARK/STAND ON BICYCLE PATH,V599261,IL,PAS,Chicago,IL,"3235 W 83RD ST Chicago, IL"
4072,4072,4073,64747365,9/8/14 0:35,2014,5847 S KING DRIVE,2,CPD,940060,PARK/STAND ON BICYCLE PATH,226R275,IL,TMP,Chicago,IL,"5847 S KING DRIVE Chicago, IL"
4073,4073,4074,65174667,9/8/14 19:26,2014,2241 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,8544790,IL,PAS,Chicago,IL,"2241 S STATE Chicago, IL"
4074,4074,4075,65174701,9/8/14 19:27,2014,2243 S STATE ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N146127,IL,PAS,Chicago,IL,"2243 S STATE ST Chicago, IL"
4075,4075,4076,65117174,9/13/14 12:19,2014,2139 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,L616175,IL,PAS,Chicago,IL,"2139 S STATE Chicago, IL"
4076,4076,4077,65236984,8/31/14 13:05,2014,4029 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S717946,IL,PAS,Chicago,IL,"4029 W MADISON Chicago, IL"
4077,4077,4078,65041731,9/12/14 18:15,2014,1830 N KEDZIE,14,CPD,940060,PARK/STAND ON BICYCLE PATH,N862744,IL,PAS,Chicago,IL,"1830 N KEDZIE Chicago, IL"
4078,4078,4079,65047667,9/12/14 20:47,2014,2145 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8890772,IL,PAS,Chicago,IL,"2145 S HALSTED ST Chicago, IL"
4079,4079,4080,65050425,9/12/14 7:11,2014,601 N HLASTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,N691477,IL,PAS,Chicago,IL,"601 N HLASTED Chicago, IL"
4080,4080,4081,65111999,9/10/14 18:24,2014,3349 W WARREN,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,S630207,IL,PAS,Chicago,IL,"3349 W WARREN Chicago, IL"
4081,4081,4082,65113488,9/7/14 20:28,2014,3235 E 83RD,191,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,V599261,IL,PAS,Chicago,IL,"3235 E 83RD Chicago, IL"
4082,4082,4083,65113760,9/15/14 10:10,2014,3430 W LAKE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K952182,IL,PAS,Chicago,IL,"3430 W LAKE Chicago, IL"
4083,4083,4084,65169115,9/12/14 11:52,2014,349 N DEARBORN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8572,IL,PAS,Chicago,IL,"349 N DEARBORN Chicago, IL"
4084,4084,4085,65169556,9/16/14 8:16,2014,1460 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6454TX,IL,TXI,Chicago,IL,"1460 N HALSTED Chicago, IL"
4085,4085,4086,65209143,9/11/14 21:32,2014,5353 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,30989ZB,IL,TRK,Chicago,IL,"5353 W MADISON Chicago, IL"
4086,4086,4087,65209146,9/11/14 22:15,2014,5335 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V632265,IL,PAS,Chicago,IL,"5335 W MADISON Chicago, IL"
4087,4087,4088,65242528,9/14/14 17:20,2014,1533 N WELLS,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,FNU6741,OH,PAS,Chicago,IL,"1533 N WELLS Chicago, IL"
4088,4088,4089,65169562,9/17/14 8:18,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2538870,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
4089,4089,4090,65169563,9/17/14 8:21,2014,1450 N HASLTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,A780795,IL,PAS,Chicago,IL,"1450 N HASLTED Chicago, IL"
4090,4090,4091,65189503,9/8/14 12:30,2014,4657 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,S856780,IL,PAS,Chicago,IL,"4657 S DREXEL BLVD Chicago, IL"
4091,4091,4092,65211198,9/15/14 19:55,2014,5146 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V198994,IL,PAS,Chicago,IL,"5146 W MADISON Chicago, IL"
4092,4092,4093,65048397,9/19/14 0:05,2014,2067 S HALSTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,E144287,IL,PAS,Chicago,IL,"2067 S HALSTED Chicago, IL"
4093,4093,4094,65049060,9/21/14 19:46,2014,1843 W 18TH ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,V504679,IL,PAS,Chicago,IL,"1843 W 18TH ST Chicago, IL"
4094,4094,4095,65115616,9/21/14 13:00,2014,2058 S STATE ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,P833898,IL,PAS,Chicago,IL,"2058 S STATE ST Chicago, IL"
4095,4095,4096,65169565,9/18/14 8:14,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,R199533,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
4096,4096,4097,65169566,9/18/14 8:16,2014,1452 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,4721878,IL,PAS,Chicago,IL,"1452 N HALSTED Chicago, IL"
4097,4097,4098,65169567,9/18/14 8:22,2014,1439 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S808466,IL,PAS,Chicago,IL,"1439 N HALSTED Chicago, IL"
4098,4098,4099,64744694,9/19/14 19:18,2014,746 E OAKWOOD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,P333452,IL,PAS,Chicago,IL,"746 E OAKWOOD Chicago, IL"
4099,4099,4100,64989648,9/18/14 18:45,2014,4834 N ELSTON,17,CPD,940060,PARK/STAND ON BICYCLE PATH,C86039,IL,MCY,Chicago,IL,"4834 N ELSTON Chicago, IL"
4100,4100,4101,65085644,9/19/14 9:35,2014,5150 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P544485,IL,PAS,Chicago,IL,"5150 W MADISON Chicago, IL"
4101,4101,4102,65169571,9/22/14 8:10,2014,1460 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,V574608,IL,PAS,Chicago,IL,"1460 N HALSTED Chicago, IL"
4102,4102,4103,65169572,9/22/14 8:14,2014,1446 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,Y936041,IL,PAS,Chicago,IL,"1446 N HALSTED Chicago, IL"
4103,4103,4104,65169573,9/22/14 8:17,2014,1460 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9111220,IL,PAS,Chicago,IL,"1460 N HALSTED Chicago, IL"
4104,4104,4105,65169574,9/22/14 8:19,2014,1460 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,3045901,IL,PAS,Chicago,IL,"1460 N HALSTED Chicago, IL"
4105,4105,4106,65209204,9/19/14 17:10,2014,5425 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S230215,IL,PAS,Chicago,IL,"5425 W MADISON Chicago, IL"
4106,4106,4107,65216245,9/18/14 22:11,2014,7923 S HALSTED ST,6,CPD,940060,PARK/STAND ON BICYCLE PATH,V358914,IL,PAS,Chicago,IL,"7923 S HALSTED ST Chicago, IL"
4107,4107,4108,64558804,9/22/14 19:10,2014,02 E HARRISON ST,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,P284968,IL,PAS,Chicago,IL,"02 E HARRISON ST Chicago, IL"
4108,4108,4109,65026496,9/20/14 21:00,2014,3515 W DOUGLAS BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,S639744,IL,PAS,Chicago,IL,"3515 W DOUGLAS BLVD Chicago, IL"
4109,4109,4110,65026857,9/23/14 7:45,2014,3118 W DOUGLAS,10,CPD,940060,PARK/STAND ON BICYCLE PATH,E183105,IL,PAS,Chicago,IL,"3118 W DOUGLAS Chicago, IL"
4110,4110,4111,65169576,9/23/14 8:25,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,A514319,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
4111,4111,4112,64415826,8/18/14 7:05,2014,444  JACKSON,494,CPD,940060,PARK/STAND ON BICYCLE PATH,V399890,IL,PAS,Chicago,IL,"444  JACKSON Chicago, IL"
4112,4112,4113,65074455,9/25/14 12:24,2014,1160 N CLARK,18,CPD,940060,PARK/STAND ON BICYCLE PATH,H747227,IL,PAS,Chicago,IL,"1160 N CLARK Chicago, IL"
4113,4113,4114,65213544,9/25/14 17:08,2014,5435 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,A474797,IL,PAS,Chicago,IL,"5435 W MADISON Chicago, IL"
4114,4114,4115,65237964,9/13/14 14:45,2014,4022 W MADISON,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,V155514,IL,PAS,Chicago,IL,"4022 W MADISON Chicago, IL"
4115,4115,4116,65238136,9/9/14 15:55,2014,3220 W FRANKLKIN BLVD,11,CPD,940060,PARK/STAND ON BICYCLE PATH,26853E,IL,TRK,Chicago,IL,"3220 W FRANKLKIN BLVD Chicago, IL"
4116,4116,4117,65359250,2/25/14 8:55,2014,2710 N KEDZIE,14,CPD,940060,PARK/STAND ON BICYCLE PATH,626UTJ,WI,PAS,Chicago,IL,"2710 N KEDZIE Chicago, IL"
4117,4117,4118,65047669,9/24/14 21:57,2014,2145 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,H881658,IL,PAS,Chicago,IL,"2145 S HALSTED ST Chicago, IL"
4118,4118,4119,65047670,9/24/14 21:58,2014,2139 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,H326913,IL,PAS,Chicago,IL,"2139 S HALSTED ST Chicago, IL"
4119,4119,4120,65169577,9/25/14 8:15,2014,1454 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L554906,IL,PAS,Chicago,IL,"1454 N HALSTED Chicago, IL"
4120,4120,4121,65169578,9/26/14 8:10,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7470LY,IL,LIV,Chicago,IL,"1450 N HALSTED Chicago, IL"
4121,4121,4122,64320491,9/23/14 11:39,2014,4154 W LAKE,712,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,S663536,IL,PAS,Chicago,IL,"4154 W LAKE Chicago, IL"
4122,4122,4123,65052512,10/1/14 11:05,2014,365 N CLINTON ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,781BBT,IN,PAS,Chicago,IL,"365 N CLINTON ST Chicago, IL"
4123,4123,4124,65088154,9/20/14 19:49,2014,2315 W 67TH ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,N794263,IL,PAS,Chicago,IL,"2315 W 67TH ST Chicago, IL"
4124,4124,4125,65118150,10/1/14 14:25,2014,1225 N WELLS,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,V574632,IL,PAS,Chicago,IL,"1225 N WELLS Chicago, IL"
4125,4125,4126,65212170,9/30/14 9:28,2014,5142 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P825862,IL,PAS,Chicago,IL,"5142 W MADISON ST Chicago, IL"
4126,4126,4127,65240595,9/24/14 11:44,2014,4029 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V158860,IL,PAS,Chicago,IL,"4029 W MADISON Chicago, IL"
4127,4127,4128,65241251,9/25/14 17:41,2014,3800 W LAKE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,VCW4976,VA,PAS,Chicago,IL,"3800 W LAKE Chicago, IL"
4128,4128,4129,65018129,10/1/14 23:02,2014,2001 E HAYES DRIVE,3,CPD,940060,PARK/STAND ON BICYCLE PATH,E185667,IL,PAS,Chicago,IL,"2001 E HAYES DRIVE Chicago, IL"
4129,4129,4130,65018130,10/1/14 23:02,2014,2001 E HAYES DRIVE,3,CPD,940060,PARK/STAND ON BICYCLE PATH,9181515,IL,PAS,Chicago,IL,"2001 E HAYES DRIVE Chicago, IL"
4130,4130,4131,65216993,9/27/14 2:37,2014,8120 S HALSTED,6,CPD,940060,PARK/STAND ON BICYCLE PATH,S354037,IL,PAS,Chicago,IL,"8120 S HALSTED Chicago, IL"
4131,4131,4132,65282002,10/1/14 23:07,2014,6301 S LAKE SHORE DR,3,CPD,940060,PARK/STAND ON BICYCLE PATH,44JLF8,SD,PAS,Chicago,IL,"6301 S LAKE SHORE DR Chicago, IL"
4132,4132,4133,65047673,9/30/14 21:00,2014,2202 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,HANAH84,IL,PAS,Chicago,IL,"2202 S HALSTED ST Chicago, IL"
4133,4133,4134,65213817,9/27/14 13:52,2014,5455 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V446145,IL,PAS,Chicago,IL,"5455 W MADISON Chicago, IL"
4134,4134,4135,65213819,9/28/14 14:04,2014,5428 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R599249,IL,PAS,Chicago,IL,"5428 W MADISON Chicago, IL"
4135,4135,4136,65213829,10/4/14 12:09,2014,5345 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P976722,IL,PAS,Chicago,IL,"5345 W MADISON Chicago, IL"
4136,4136,4137,65327579,9/29/14 8:08,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,R411133,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
4137,4137,4138,65194781,9/30/14 19:06,2014,1174 E 55TH ST,2,CPD,940060,PARK/STAND ON BICYCLE PATH,252PSF,IL,PAS,Chicago,IL,"1174 E 55TH ST Chicago, IL"
4138,4138,4139,65194782,9/30/14 19:07,2014,1172 E 55TH ST,2,CPD,940060,PARK/STAND ON BICYCLE PATH,V509548,IL,PAS,Chicago,IL,"1172 E 55TH ST Chicago, IL"
4139,4139,4140,65286762,10/5/14 22:10,2014,3933 W DIVERSEY,25,CPD,940060,PARK/STAND ON BICYCLE PATH,5687TX,IL,TXI,Chicago,IL,"3933 W DIVERSEY Chicago, IL"
4140,4140,4141,64824616,10/7/14 8:21,2014,5003 S HALSTED,9,CPD,940060,PARK/STAND ON BICYCLE PATH,V258301,IL,PAS,Chicago,IL,"5003 S HALSTED Chicago, IL"
4141,4141,4142,64868679,10/7/14 9:57,2014,1136 S WABASH,701,CPD,940060,PARK/STAND ON BICYCLE PATH,V660219,IL,PAS,Chicago,IL,"1136 S WABASH Chicago, IL"
4142,4142,4143,65705106,5/6/15 8:30,2015,8000 S HALSTED,6,CPD,940060,PARK/STAND ON BICYCLE PATH,R800351,IL,PAS,Chicago,IL,"8000 S HALSTED Chicago, IL"
4143,4143,4144,65810911,5/3/15 10:33,2015,5146 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E653706,IL,PAS,Chicago,IL,"5146 W MADISON Chicago, IL"
4144,4144,4145,64701894,5/6/15 23:40,2015,4909 W WASHINGTON,4,CPD,940060,PARK/STAND ON BICYCLE PATH,E762883,IL,PAS,Chicago,IL,"4909 W WASHINGTON Chicago, IL"
4145,4145,4146,65747274,5/2/15 17:15,2015,6422 S KING DR,3,CPD,940060,PARK/STAND ON BICYCLE PATH,V475376,IL,PAS,Chicago,IL,"6422 S KING DR Chicago, IL"
4146,4146,4147,65810903,5/2/15 9:23,2015,5144 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E939234,IL,PAS,Chicago,IL,"5144 W MADISON Chicago, IL"
4147,4147,4148,65810992,5/2/15 19:30,2015,4241 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E158984,IL,PAS,Chicago,IL,"4241 W MADISON Chicago, IL"
4148,4148,4149,65810993,5/2/15 19:31,2015,4221 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V505929,IL,PAS,Chicago,IL,"4221 W MADISON Chicago, IL"
4149,4149,4150,65922349,5/10/15 3:19,2015,3340 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,X134429,IL,PAS,Chicago,IL,"3340 W MARQUETTE RD Chicago, IL"
4150,4150,4151,65804002,5/7/15 19:45,2015,5331 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E342338,IL,PAS,Chicago,IL,"5331 W MADISON ST Chicago, IL"
4151,4151,4152,65804005,5/7/15 20:29,2015,5431 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E351970,IL,PAS,Chicago,IL,"5431 W MADISON ST Chicago, IL"
4152,4152,4153,65804008,5/8/15 5:35,2015,5405 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E216778,IL,PAS,Chicago,IL,"5405 W MADISON ST Chicago, IL"
4153,4153,4154,65916445,5/9/15 2:44,2015,758 S CLINTON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,3199TX,IL,TXI,Chicago,IL,"758 S CLINTON Chicago, IL"
4154,4154,4155,65975972,5/11/15 13:55,2015,1225 N WELLS,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,V241237,IL,PAS,Chicago,IL,"1225 N WELLS Chicago, IL"
4155,4155,4156,65804009,5/8/15 17:40,2015,5138 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,4848429,IL,PAS,Chicago,IL,"5138 W MADISON ST Chicago, IL"
4156,4156,4157,65804432,5/11/15 20:39,2015,5146 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S896833,IL,PAS,Chicago,IL,"5146 W MADISON Chicago, IL"
4157,4157,4158,65369645,5/9/15 20:51,2015,128 N DESPLAINES,1,CPD,940060,PARK/STAND ON BICYCLE PATH,YG7876,IL,PAS,Chicago,IL,"128 N DESPLAINES Chicago, IL"
4158,4158,4159,65472664,5/10/15 2:00,2015,3519 N CLARK,19,CPD,940060,PARK/STAND ON BICYCLE PATH,V900785,IL,PAS,Chicago,IL,"3519 N CLARK Chicago, IL"
4159,4159,4160,64578873,5/12/15 16:05,2015,4836 W WASHINGTON,4,CPD,940060,PARK/STAND ON BICYCLE PATH,170S597,IL,TMP,Chicago,IL,"4836 W WASHINGTON Chicago, IL"
4160,4160,4161,65393800,5/12/15 21:18,2015,444 W WASHINGTON,22,CPD,940060,PARK/STAND ON BICYCLE PATH,X914580,IL,PAS,Chicago,IL,"444 W WASHINGTON Chicago, IL"
4161,4161,4162,65783545,5/12/15 8:04,2015,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,V444929,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
4162,4162,4163,65783547,5/12/15 4:16,2015,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,R411133,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
4163,4163,4164,65783548,5/12/15 8:08,2015,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S763922,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
4164,4164,4165,65783788,5/11/15 13:23,2015,1212 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,N522438,IL,PAS,Chicago,IL,"1212 N WELLS Chicago, IL"
4165,4165,4166,65804062,5/12/15 18:59,2015,5412 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E713053,IL,PAS,Chicago,IL,"5412 W MADISON Chicago, IL"
4166,4166,4167,65927409,5/3/15 22:23,2015,211 S STATE,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R719704,IL,PAS,Chicago,IL,"211 S STATE Chicago, IL"
4167,4167,4168,65927410,5/3/15 22:30,2015,2011 S STATE,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,E420640,IL,PAS,Chicago,IL,"2011 S STATE Chicago, IL"
4168,4168,4169,65927414,5/4/15 22:28,2015,2011 S STATE,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,E155735,IL,PAS,Chicago,IL,"2011 S STATE Chicago, IL"
4169,4169,4170,65927415,5/8/15 13:17,2015,1931 S STATE ST,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,9339LY,IL,LIV,Chicago,IL,"1931 S STATE ST Chicago, IL"
4170,4170,4171,65804021,5/14/15 20:20,2015,5341 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V491412,IL,PAS,Chicago,IL,"5341 W MADISON ST Chicago, IL"
4171,4171,4172,65804023,5/14/15 20:35,2015,5142 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L750109,IL,PAS,Chicago,IL,"5142 W MADISON ST Chicago, IL"
4172,4172,4173,65804366,5/15/15 14:32,2015,5411 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S431942,IL,PAS,Chicago,IL,"5411 W MADISON Chicago, IL"
4173,4173,4174,65804367,5/15/15 14:31,2015,5423 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,928R424,IL,TMP,Chicago,IL,"5423 W MADISON Chicago, IL"
4174,4174,4175,66000942,5/16/15 12:11,2015,40 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E708402,IL,PAS,Chicago,IL,"40 W MADISON Chicago, IL"
4175,4175,4176,66000955,5/17/15 14:01,2015,4231 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,286455,IL,HCP,Chicago,IL,"4231 W MADISON Chicago, IL"
4176,4176,4177,66000956,5/17/15 14:05,2015,4135 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E800938,IL,PAS,Chicago,IL,"4135 W MADISON Chicago, IL"
4177,4177,4178,66009427,5/15/15 17:59,2015,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L633581,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL"
4178,4178,4179,65987192,5/9/15 20:49,2015,120 N DESPLAINES,1,CPD,940060,PARK/STAND ON BICYCLE PATH,4810626,IL,PAS,Chicago,IL,"120 N DESPLAINES Chicago, IL"
4179,4179,4180,65901625,5/4/15 12:47,2015,919 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,12775S,IL,TRK,Chicago,IL,"919 W WASHINGTON Chicago, IL"
4180,4180,4181,65901821,5/21/15 3:49,2015,751 N NOBLE,12,CPD,940060,PARK/STAND ON BICYCLE PATH,JFN4364,IL,PAS,Chicago,IL,"751 N NOBLE Chicago, IL"
4181,4181,4182,65838312,5/19/15 19:36,2015,3821 W LAKE ST,22,CPD,940060,PARK/STAND ON BICYCLE PATH,V546930,IL,PAS,Chicago,IL,"3821 W LAKE ST Chicago, IL"
4182,4182,4183,65895081,5/14/15 8:15,2015,8551 S VINCENNES,6,CPD,940060,PARK/STAND ON BICYCLE PATH,X430978,IL,PAS,Chicago,IL,"8551 S VINCENNES Chicago, IL"
4183,4183,4184,65895082,5/14/15 8:20,2015,8551 S VINCENNES,6,CPD,940060,PARK/STAND ON BICYCLE PATH,R447557,IL,PAS,Chicago,IL,"8551 S VINCENNES Chicago, IL"
4184,4184,4185,65895083,5/14/15 8:40,2015,8551 S VINCENNES,6,CPD,940060,PARK/STAND ON BICYCLE PATH,K520324,IL,PAS,Chicago,IL,"8551 S VINCENNES Chicago, IL"
4185,4185,4186,65460415,5/21/15 7:00,2015,8551 S VINCENNES,6,CPD,940060,PARK/STAND ON BICYCLE PATH,E389681,IL,TRK,Chicago,IL,"8551 S VINCENNES Chicago, IL"
4186,4186,4187,65460416,5/21/15 7:05,2015,8551 S VINCENNES,6,CPD,940060,PARK/STAND ON BICYCLE PATH,K515663,IL,PAS,Chicago,IL,"8551 S VINCENNES Chicago, IL"
4187,4187,4188,65460417,5/21/15 7:05,2015,8551 S VINCENNES,6,CPD,940060,PARK/STAND ON BICYCLE PATH,9719800,IL,TRK,Chicago,IL,"8551 S VINCENNES Chicago, IL"
4188,4188,4189,65460418,5/21/15 7:10,2015,8551 S VINCENNES,6,CPD,940060,PARK/STAND ON BICYCLE PATH,VCK463,IN,PAS,Chicago,IL,"8551 S VINCENNES Chicago, IL"
4189,4189,4190,65460419,5/21/15 7:20,2015,8551 S VINCENNES,6,CPD,940060,PARK/STAND ON BICYCLE PATH,V240268,IL,TRK,Chicago,IL,"8551 S VINCENNES Chicago, IL"
4190,4190,4191,65636257,5/25/15 0:05,2015,40 N DEARBORN,701,CPD,940060,PARK/STAND ON BICYCLE PATH,S428306,IL,PAS,Chicago,IL,"40 N DEARBORN Chicago, IL"
4191,4191,4192,65656799,5/23/15 16:11,2015,2 E 47TH ST,2,CPD,940060,PARK/STAND ON BICYCLE PATH,E742834,IL,PAS,Chicago,IL,"2 E 47TH ST Chicago, IL"
